metric,sampler,frac,theta,mean_sampled,bias_rel,var_rel,nd,graph_type,graph_id,graph_seed
assortativity,edge_uniform,0.1,0.0014056241792804152,0.5616119593576818,398.26297843464164,86.08864024610968,407.46123002201807,WS,1,2001
avg_path,edge_uniform,0.1,4.333413642052566,3.133220247328193,-0.27696250967479286,0.19785546012548927,0.34037481526521435,WS,1,2001
modularity,edge_uniform,0.1,0.67000040625,0.8994462752546657,0.3424558021286476,0.035012290463343636,0.3442409576082791,WS,1,2001
clustering,edge_uniform,0.2,0.48601369749979373,0.5239744211549741,0.07810612281986892,0.07860748664626996,0.11081382304927467,WS,1,2001
assortativity,edge_uniform,0.2,0.0014056241792804152,0.5218392330490524,369.98767441635306,60.34385897548487,374.87632698808085,WS,1,2001
avg_path,edge_uniform,0.2,4.333413642052566,8.035251417787697,0.8542542270964676,0.3828638990754074,0.9361276887943263,WS,1,2001
modularity,edge_uniform,0.2,0.67000040625,0.8870138307138901,0.3238999537008659,0.023574296077835587,0.32475672039695885,WS,1,2001
clustering,edge_uniform,0.3,0.48601369749979373,0.5074043519058362,0.04401236118183765,0.05942812701782509,0.073951269209171,WS,1,2001
assortativity,edge_uniform,0.3,0.0014056241792804152,0.4931645060347368,349.6021816623576,50.87851024370701,353.28502406371416,WS,1,2001
avg_path,edge_uniform,0.3,4.333413642052566,8.646019168961534,0.9951979866081446,0.22435860083928363,1.0201744038738993,WS,1,2001
modularity,edge_uniform,0.3,0.67000040625,0.8669717079840725,0.2939864004711893,0.01879622972976863,0.29458666282447465,WS,1,2001
clustering,random_node,0.05,0.4893751546306732,0.27211852840142314,-0.4439460815029111,0.7149734080897614,0.8415908136126949,WS,2,2002
assortativity,random_node,0.05,-0.009635384607980779,0.149071380040488,16.469534073705308,44.004538890229064,46.9855828477909,WS,2,2002
avg_path,random_node,0.05,4.2898435544430535,1.3496666666666668,-0.6853807522538791,0.06878063931490157,0.688823309640912,WS,2,2002
modularity,random_node,0.05,0.6481055312499999,0.802216710376683,0.23778680154549522,0.088930678004755,0.2538724649890613,WS,2,2002
clustering,random_node,0.1,0.4893751546306732,0.4689194900702329,-0.041799471361406965,0.2918079794347591,0.29478652049897036,WS,2,2002
assortativity,random_node,0.1,-0.009635384607980779,0.3684336876202368,39.23349758322263,18.93270435866821,43.56276652079698,WS,2,2002
avg_path,random_node,0.1,4.2898435544430535,2.135165382862751,-0.5022741836528019,0.1321010884393291,0.5193554208159803,WS,2,2002
modularity,random_node,0.1,0.6481055312499999,0.9038153250991907,0.39454901550830623,0.030712740526694246,0.39574259066877515,WS,2,2002
clustering,random_node,0.2,0.4893751546306732,0.48945522077048814,0.00016360858422975717,0.10426596950922004,0.10426609787206212,WS,2,2002
assortativity,random_node,0.2,-0.009635384607980779,0.4516594528538986,47.870114802167464,10.965399897256473,49.109957097104505,WS,2,2002
avg_path,random_node,0.2,4.2898435544430535,5.577515182893983,0.3001674331339743,0.36313549134159606,0.47113466544730215,WS,2,2002
modularity,random_node,0.2,0.6481055312499999,0.9105747026963913,0.4049784391775351,0.022217530036567176,0.40558741947895555,WS,2,2002
clustering,random_node,0.3,0.4893751546306732,0.49307036945179383,0.007550868153576785,0.06516806965673835,0.06560406170854212,WS,2,2002
assortativity,random_node,0.3,-0.009635384607980779,0.4508557889354126,47.78671589778787,7.78639147797492,48.416919651545086,WS,2,2002
avg_path,random_node,0.3,4.2898435544430535,10.543329284063676,1.4577418016566117,0.39236449142929264,1.5096228185979543,WS,2,2002
modularity,random_node,0.3,0.6481055312499999,0.8874914235823678,0.36936195021930335,0.01997509269684059,0.36990168234012466,WS,2,2002
clustering,snowball,0.05,0.4893751546306732,0.7091485436425857,0.4490888796528574,0.0709982525253635,0.45466644222937097,WS,2,2002
assortativity,snowball,0.05,-0.009635384607980779,-0.12118730316401098,-11.576117298560685,11.392936906971757,16.242090477407,WS,2,2002
avg_path,snowball,0.05,4.2898435544430535,2.1906362556819907,-0.48934344173074606,0.16920606866416094,0.5177718586768432,WS,2,2002
modularity,snowball,0.05,0.6481055312499999,0.7028062022620878,0.08440074027118187,0.04877764170001474,0.09748201520351596,WS,2,2002
clustering,snowball,0.1,0.4893751546306732,0.6162233370207513,0.25920384798031076,0.05218249775722017,0.26440432651524887,WS,2,2002
assortativity,snowball,0.1,-0.009635384607980779,0.009587724334217689,1.9948465865795808,8.263532995671778,8.500905273824923,WS,2,2002
avg_path,snowball,0.1,4.2898435544430535,4.134896372013735,-0.0361195331119487,0.16155106722179413,0.1655396266539399,WS,2,2002
modularity,snowball,0.1,0.6481055312499999,0.7390103644933503,0.14026217737386892,0.049303597565467136,0.14867522703717725,WS,2,2002
clustering,snowball,0.2,0.4893751546306732,0.5603310075231628,0.14499246075044087,0.038417398902669674,0.14999570064810183,WS,2,2002
assortativity,snowball,0.2,-0.009635384607980779,0.10644032351249721,12.04556613736079,6.2418759545588545,13.566749021104245,WS,2,2002
avg_path,snowball,0.2,4.2898435544430535,4.735650021314714,0.10392135687292735,0.08535657844827987,0.13448194636718966,WS,2,2002
modularity,snowball,0.2,0.6481055312499999,0.7857537106441319,0.21238511380011957,0.04206202580257836,0.21651016276033444,WS,2,2002
clustering,snowball,0.3,0.4893751546306732,0.5540544335624374,0.13216679709410234,0.028421274581302447,0.13518813225627244,WS,2,2002
assortativity,snowball,0.3,-0.009635384607980779,0.16719772036629954,18.350565296846757,4.818054669765705,18.972530076789642,WS,2,2002
avg_path,snowball,0.3,4.2898435544430535,4.667449790794978,0.08802329118448653,0.04154372253057447,0.097334375595913,WS,2,2002
modularity,snowball,0.3,0.6481055312499999,0.8191993647162075,0.26399029359605386,0.027010372392372615,0.26536848970762406,WS,2,2002
clustering,degree_weighted,0.05,0.4893751546306732,0.286025974025974,-0.41552735800575447,0.736804415438009,0.8458981805514116,WS,2,2002
assortativity,degree_weighted,0.05,-0.009635384607980779,0.16274103433050574,17.888080016620105,45.46484408733318,48.85729684055922,WS,2,2002
avg_path,degree_weighted,0.05,4.2898435544430535,1.325809523809524,-0.6909420593255848,0.0644419469418742,0.6939406991024084,WS,2,2002
modularity,degree_weighted,0.05,0.6481055312499999,0.8099561112271145,0.24972835818357542,0.10797554162620476,0.2720716274633142,WS,2,2002
clustering,degree_weighted,0.1,0.4893751546306732,0.47858973611792643,-0.022039117375644134,0.2964208185343597,0.297239002076237,WS,2,2002
assortativity,degree_weighted,0.1,-0.009635384607980779,0.4031251902551927,42.83355134261956,18.899968840358472,46.81796602574002,WS,2,2002
avg_path,degree_weighted,0.1,4.2898435544430535,2.158241206505912,-0.49689500887145444,0.14140156679651011,0.5166227375308512,WS,2,2002
modularity,degree_weighted,0.1,0.6481055312499999,0.9013777074837134,0.39078787826011974,0.039407285704950876,0.3927697798477854,WS,2,2002
clustering,degree_weighted,0.2,0.4893751546306732,0.4795771689237464,-0.020021379493492558,0.11763021256375465,0.11932192818009835,WS,2,2002
assortativity,degree_weighted,0.2,-0.009635384607980779,0.4322817769216175,45.859228279826645,11.786832515048205,47.349743813024475,WS,2,2002
avg_path,degree_weighted,0.2,4.2898435544430535,5.920972767482067,0.3802303771938845,0.4180921426882251,0.5651337713485497,WS,2,2002
modularity,degree_weighted,0.2,0.6481055312499999,0.9067264693413385,0.3990407836078084,0.025934505318560327,0.3998826647261072,WS,2,2002
clustering,degree_weighted,0.3,0.4893751546306732,0.48506170982333713,-0.00881417038104645,0.06585256772960668,0.06643982447364345,WS,2,2002
assortativity,degree_weighted,0.3,-0.009635384607980779,0.4453857122102566,47.21906766168221,7.93381416280994,47.880954021495086,WS,2,2002
avg_path,degree_weighted,0.3,4.2898435544430535,10.238424192362883,1.3866657783109644,0.4032656605291767,1.44411397531524,WS,2,2002
modularity,degree_weighted,0.3,0.6481055312499999,0.8787670455433529,0.3559006169070342,0.02193402530006528,0.35657586931909935,WS,2,2002
clustering,edge_uniform,0.05,0.4893751546306732,0.485361786070131,-0.008200989203429999,0.43721012978582297,0.43728703823833026,WS,2,2002
assortativity,edge_uniform,0.05,-0.009635384607980779,0.5851014728281938,61.7178414551468,20.275671467271476,64.9630264637614,WS,2,2002
avg_path,edge_uniform,0.05,4.2898435544430535,1.8785715950715949,-0.562088422731791,0.11799261087142542,0.574339317119565,WS,2,2002
modularity,edge_uniform,0.05,0.6481055312499999,0.8803430105229887,0.3583322618660754,0.06100636761903697,0.36348835852627626,WS,2,2002
clustering,edge_uniform,0.1,0.4893751546306732,0.5438432882649503,0.11130115989281007,0.18930046387055724,0.21959647951434244,WS,2,2002
assortativity,edge_uniform,0.1,-0.009635384607980779,0.5753284281596228,60.703659781609495,12.767863136011707,62.031867938514644,WS,2,2002
avg_path,edge_uniform,0.1,4.2898435544430535,3.1032060297145687,-0.27661550661537776,0.21921855979281987,0.3529488850495497,WS,2,2002
modularity,edge_uniform,0.1,0.6481055312499999,0.8999147580390547,0.38853061132309774,0.036047863070445496,0.39019928801452936,WS,2,2002
clustering,edge_uniform,0.2,0.4893751546306732,0.5285144839911255,0.07997800667257758,0.09020264691920435,0.12055288906761841,WS,2,2002
assortativity,edge_uniform,0.2,-0.009635384607980779,0.5315206380767692,56.157578251553886,8.974260796417555,56.870123544102796,WS,2,2002
avg_path,edge_uniform,0.2,4.2898435544430535,7.6717414062396765,0.788349742951395,0.4163688118870009,0.8915482627001879,WS,2,2002
modularity,edge_uniform,0.2,0.6481055312499999,0.8876877782376918,0.36966491685496644,0.02564212936389801,0.3705531939569596,WS,2,2002
clustering,edge_uniform,0.3,0.4893751546306732,0.5165840906523904,0.055599227228902245,0.06044692666647768,0.08212858827395997,WS,2,2002
assortativity,edge_uniform,0.3,-0.009635384607980779,0.4978735206064623,52.665903848848885,7.407289126512961,53.18425857732674,WS,2,2002
avg_path,edge_uniform,0.3,4.2898435544430535,8.806330239170695,1.0528322477442338,0.2985149136071574,1.0943339963357002,WS,2,2002
modularity,edge_uniform,0.3,0.6481055312499999,0.8686772405068877,0.3403324895237086,0.019456169226651616,0.3408881722007693,WS,2,2002
clustering,random_node,0.05,0.4714168039538715,0.2845768398268398,-0.39633624899180536,0.7249413344132578,0.8262096347814937,WS,3,2003
assortativity,random_node,0.05,-0.0045336941299348,0.16791491306285203,38.02871864155175,86.17111874874014,94.1894110180533,WS,3,2003
avg_path,random_node,0.05,4.227249687108886,1.3773333333333335,-0.67417727613516,0.06420657312044965,0.67722779305703,WS,3,2003
modularity,random_node,0.05,0.65528728125,0.801769398651276,0.2235384358191985,0.09530400590451243,0.24300676087290507,WS,3,2003
clustering,random_node,0.1,0.4714168039538715,0.45915726924648564,-0.02600566759371998,0.32132727816800954,0.3223779062557737,WS,3,2003
assortativity,random_node,0.1,-0.0045336941299348,0.3647370127003371,81.43232955727078,43.49482499339145,92.3202258355649,WS,3,2003
avg_path,random_node,0.1,4.227249687108886,2.196719333556021,-0.48034301815717284,0.14902461953965862,0.5029291722710884,WS,3,2003
modularity,random_node,0.1,0.65528728125,0.9018982111451735,0.37633960037366915,0.03371866548774229,0.3778471161881314,WS,3,2003
clustering,random_node,0.2,0.4714168039538715,0.4771776735803604,0.01222030559340653,0.10762723067621108,0.10831877331204685,WS,3,2003
assortativity,random_node,0.2,-0.0045336941299348,0.43151373511845775,96.15806860487457,23.23524224632549,98.92548023671755,WS,3,2003
avg_path,random_node,0.2,4.227249687108886,5.385757577097346,0.2740570587690389,0.3629863269060735,0.4548256204106133,WS,3,2003
modularity,random_node,0.2,0.65528728125,0.9091656509256612,0.3874300471105229,0.022536471800181576,0.3880849571488985,WS,3,2003
clustering,random_node,0.3,0.4714168039538715,0.4654725455986854,-0.01260932087275968,0.0640206863971961,0.06525061884488409,WS,3,2003
assortativity,random_node,0.3,-0.0045336941299348,0.40910231720366164,91.21585700853956,16.399349261118132,92.67832122988888,WS,3,2003
avg_path,random_node,0.3,4.227249687108886,10.168486726255368,1.4054612510359141,0.3474711335213992,1.4477767496385907,WS,3,2003
modularity,random_node,0.3,0.65528728125,0.8782159907704477,0.34019944488431614,0.01844809629410244,0.34069927290276586,WS,3,2003
clustering,snowball,0.05,0.4714168039538715,0.6910551890429246,0.4659102461699663,0.07265564394104959,0.4715413026264477,WS,3,2003
assortativity,snowball,0.05,-0.0045336941299348,-0.14585679889025827,-31.164859351242598,23.51190913332493,39.03918966213901,WS,3,2003
avg_path,snowball,0.05,4.227249687108886,2.1994993784981136,-0.47968536968825887,0.1813700408460138,0.5128285733161193,WS,3,2003
modularity,snowball,0.05,0.65528728125,0.7030552157924298,0.0728960610302838,0.04447183288878867,0.08539074677164503,WS,3,2003
clustering,snowball,0.1,0.4714168039538715,0.6003227239948751,0.2734430455528937,0.05942546518366473,0.2798258120215804,WS,3,2003
assortativity,snowball,0.1,-0.0045336941299348,0.00856138115774822,2.887752715500417,17.118250872651988,17.360116033164367,WS,3,2003
avg_path,snowball,0.1,4.227249687108886,4.259054898201956,0.007523852604734629,0.16861797229838058,0.16878574862835788,WS,3,2003
modularity,snowball,0.1,0.65528728125,0.7328821654957461,0.11841335556578156,0.03852514642075552,0.12452272757649048,WS,3,2003
clustering,snowball,0.2,0.4714168039538715,0.5449631078519599,0.15601087460261678,0.0420415865087239,0.16157626060298566,WS,3,2003
assortativity,snowball,0.2,-0.0045336941299348,0.09797002058394937,22.604328269293426,11.453393668020777,25.34040021429489,WS,3,2003
avg_path,snowball,0.2,4.227249687108886,4.634312930487077,0.09629503275486868,0.07541388302229787,0.12231102601876112,WS,3,2003
modularity,snowball,0.2,0.65528728125,0.7853127958663342,0.19842490448372282,0.040479510866642164,0.20251181081452294,WS,3,2003
clustering,snowball,0.3,0.4714168039538715,0.5354521526610939,0.1358356603635792,0.027474091418034835,0.1385862631203258,WS,3,2003
assortativity,snowball,0.3,-0.0045336941299348,0.15933449059335064,36.13654637510061,10.802385880020656,37.716594817409835,WS,3,2003
avg_path,snowball,0.3,4.227249687108886,4.559937587168759,0.0787007737852911,0.039874569784525915,0.08822580750497322,WS,3,2003
modularity,snowball,0.3,0.65528728125,0.8076837122749473,0.23256394992176926,0.030082863328852297,0.23450153404461474,WS,3,2003
clustering,degree_weighted,0.05,0.4714168039538715,0.2673422410922411,-0.43289532374470785,0.751695744835781,0.8674357925081574,WS,3,2003
assortativity,degree_weighted,0.05,-0.0045336941299348,0.1619941047475246,36.72304991381055,95.42692537693956,102.24910993191195,WS,3,2003
avg_path,degree_weighted,0.05,4.227249687108886,1.396119047619048,-0.6697333205535803,0.0814839377145542,0.674672033483821,WS,3,2003
modularity,degree_weighted,0.05,0.65528728125,0.80718552513473,0.2318036934751455,0.15196961355403993,0.2771781300039443,WS,3,2003
clustering,degree_weighted,0.1,0.4714168039538715,0.4391618381673389,-0.06842118714228441,0.30766575967510945,0.3151819768426198,WS,3,2003
assortativity,degree_weighted,0.1,-0.0045336941299348,0.3488435953093698,77.92748073272705,44.05011177255043,89.51594606841695,WS,3,2003
avg_path,degree_weighted,0.1,4.227249687108886,2.266181540681541,-0.46391101251876893,0.13234652197084748,0.4824199720305632,WS,3,2003
modularity,degree_weighted,0.1,0.65528728125,0.8992710357839019,0.37233041016465124,0.03551488256347171,0.3740203754033657,WS,3,2003
clustering,degree_weighted,0.2,0.4714168039538715,0.46400338141003344,-0.015725800938488615,0.11707780779379036,0.11812922539726013,WS,3,2003
assortativity,degree_weighted,0.2,-0.0045336941299348,0.4201307452965281,93.64786846881968,26.229643331072765,97.25182495988773,WS,3,2003
avg_path,degree_weighted,0.2,4.227249687108886,6.124525489995551,0.44882027192578344,0.40247450590161327,0.6028477124384581,WS,3,2003
modularity,degree_weighted,0.2,0.65528728125,0.9025283491986938,0.3773012199715632,0.026344674886331448,0.37821984676494225,WS,3,2003
clustering,degree_weighted,0.3,0.4714168039538715,0.4669112735528541,-0.00955740399117008,0.07119633339214382,0.07183496265423771,WS,3,2003
assortativity,degree_weighted,0.3,-0.0045336941299348,0.42882032792491936,95.5641129561885,17.84769245108951,97.21645853934318,WS,3,2003
avg_path,degree_weighted,0.3,4.227249687108886,9.765923785600487,1.3102308115726222,0.365425795050178,1.3602355646292692,WS,3,2003
modularity,degree_weighted,0.3,0.65528728125,0.8725386271148579,0.3315355273108782,0.023214211268890898,0.3323472663858374,WS,3,2003
clustering,edge_uniform,0.05,0.4714168039538715,0.4553844435990316,-0.034008813880963815,0.4517611086607155,0.4530394008471546,WS,3,2003
assortativity,edge_uniform,0.05,-0.0045336941299348,0.5727579443090246,127.30552974413284,39.738189971461686,133.3634944264819,WS,3,2003
avg_path,edge_uniform,0.05,4.227249687108886,1.9741948051948055,-0.5329835036244317,0.13426977441585328,0.5496360499980498,WS,3,2003
modularity,edge_uniform,0.05,0.65528728125,0.8737413314301279,0.3333709093094328,0.05667394261571782,0.338153957459332,WS,3,2003
clustering,edge_uniform,0.1,0.4714168039538715,0.5099065718211349,0.08164682696419677,0.24424457758895912,0.2575298391156461,WS,3,2003
assortativity,edge_uniform,0.1,-0.0045336941299348,0.5494058726956272,122.15588327531289,27.90502485193572,125.30263457229867,WS,3,2003
avg_path,edge_uniform,0.1,4.227249687108886,3.208312841020471,-0.24104008054116358,0.22656459462374184,0.33080483062420823,WS,3,2003
modularity,edge_uniform,0.1,0.65528728125,0.8948490631478642,0.36558227691923056,0.03471755681998247,0.36722705503407244,WS,3,2003
clustering,edge_uniform,0.2,0.4714168039538715,0.5045243447886704,0.07022972097599964,0.08682130810884314,0.11166984037822135,WS,3,2003
assortativity,edge_uniform,0.2,-0.0045336941299348,0.5125348555710445,114.02501136463941,18.87373683989316,115.57647320717001,WS,3,2003
avg_path,edge_uniform,0.2,4.227249687108886,8.327368509982866,0.9699256387555635,0.46282502902676675,1.0746919336298264,WS,3,2003
modularity,edge_uniform,0.2,0.65528728125,0.8833566776993451,0.348044369135199,0.023336557563213615,0.3488258559877978,WS,3,2003
clustering,edge_uniform,0.3,0.4714168039538715,0.5023247013596839,0.06556370409980689,0.06022822588997621,0.08902830161887305,WS,3,2003
assortativity,edge_uniform,0.3,-0.0045336941299348,0.49245629381465506,109.59724596722371,15.841598420472152,110.73622968168837,WS,3,2003
avg_path,edge_uniform,0.3,4.227249687108886,8.410325094161573,0.989549879265284,0.24299959157030754,1.0189493437150223,WS,3,2003
modularity,edge_uniform,0.3,0.65528728125,0.8616962552394517,0.31498957008007944,0.022025096174828614,0.3157586643636936,WS,3,2003
clustering,random_node,0.05,0.4825301701624653,0.25884956709956713,-0.4635567956938125,0.6989077178561548,0.838663759150718,WS,4,2004
assortativity,random_node,0.05,-0.016534231159137876,0.17603896018307902,11.646235210675904,26.36460153221714,28.82233523736364,WS,4,2004
avg_path,random_node,0.05,4.261195244055068,1.4403571428571431,-0.661982678017556,0.08080835428932737,0.6668965857749195,WS,4,2004
modularity,random_node,0.05,0.62149890625,0.7906189542344275,0.2721159670077222,0.10209272269642215,0.29063727140220047,WS,4,2004
clustering,random_node,0.1,0.4825301701624653,0.4791128187414391,-0.007082136102991286,0.3083175137771179,0.3083988423348645,WS,4,2004
assortativity,random_node,0.1,-0.016534231159137876,0.38969493469539573,24.56749240121986,13.246592054153615,27.911178476251433,WS,4,2004
avg_path,random_node,0.1,4.261195244055068,2.135533244533244,-0.49884161108219405,0.13617510769191077,0.5170943945760604,WS,4,2004
modularity,random_node,0.1,0.62149890625,0.9003462060733567,0.4486682894384694,0.042370864667599845,0.45066453612451274,WS,4,2004
clustering,random_node,0.2,0.4825301701624653,0.47322251081834926,-0.01928923957592668,0.11216043375795459,0.11380701939770681,WS,4,2004
assortativity,random_node,0.2,-0.016534231159137876,0.4055272802083962,25.524984035937706,7.046278505109096,26.479706395774805,WS,4,2004
avg_path,random_node,0.2,4.261195244055068,5.849012365320367,0.37262238825083754,0.4013572933589643,0.5476633282941187,WS,4,2004
modularity,random_node,0.2,0.62149890625,0.907899867959014,0.46082221224633363,0.028356508247931102,0.46169384104579514,WS,4,2004
clustering,random_node,0.3,0.4825301701624653,0.48116043700011496,-0.002838641826784286,0.06920004071062079,0.06925823793435942,WS,4,2004
assortativity,random_node,0.3,-0.016534231159137876,0.45024305050235797,28.229256498996108,4.8660960527396515,28.645589770165362,WS,4,2004
avg_path,random_node,0.3,4.261195244055068,9.878234847215499,1.3181837403046015,0.30929936201400354,1.3539846633347434,WS,4,2004
modularity,random_node,0.3,0.62149890625,0.8801911783639578,0.41623863416947654,0.02276456176175669,0.4168606791812777,WS,4,2004
clustering,snowball,0.05,0.4825301701624653,0.702907889475058,0.45671188296166004,0.07375363555715554,0.4626287310536201,WS,4,2004
assortativity,snowball,0.05,-0.016534231159137876,-0.1544522819675426,-8.340860159804114,6.982192386154421,10.87754378169448,WS,4,2004
avg_path,snowball,0.05,4.261195244055068,2.2621999075323562,-0.469115999834923,0.2023502381950762,0.5108967020824499,WS,4,2004
modularity,snowball,0.05,0.62149890625,0.7080876260384944,0.1393221767497159,0.05808165805137684,0.15094418815004487,WS,4,2004
clustering,snowball,0.1,0.4825301701624653,0.6130760130062943,0.27054385481434295,0.05378423864933967,0.27583821654167756,WS,4,2004
assortativity,snowball,0.1,-0.016534231159137876,0.005429344118483076,1.3282895815752298,5.504724219936769,5.662715068770436,WS,4,2004
avg_path,snowball,0.1,4.261195244055068,4.225625488174125,-0.008347363942828933,0.15207793926378238,0.15230685505095534,WS,4,2004
modularity,snowball,0.1,0.62149890625,0.7385881032687663,0.18839777100733276,0.04251473984286739,0.19313524594034642,WS,4,2004
clustering,snowball,0.2,0.4825301701624653,0.5554352816125536,0.15108891602907565,0.04087716138515478,0.15652093428595762,WS,4,2004
assortativity,snowball,0.2,-0.016534231159137876,0.09392555777211514,6.6802688071409,3.520577077544295,7.551188932518509,WS,4,2004
avg_path,snowball,0.2,4.261195244055068,4.719064923160467,0.10745097218749004,0.07886723790770507,0.13328823143558965,WS,4,2004
modularity,snowball,0.2,0.62149890625,0.7866826039952233,0.26578233734886136,0.038803964493736604,0.2686000716810312,WS,4,2004
clustering,snowball,0.3,0.4825301701624653,0.5440509025962629,0.12749587226268497,0.026583631410535352,0.13023780903790605,WS,4,2004
assortativity,snowball,0.3,-0.016534231159137876,0.15605415145646048,10.437615353216318,2.6857811691429836,10.77762658242621,WS,4,2004
avg_path,snowball,0.3,4.261195244055068,4.583254532775453,0.07557954862315952,0.03505383914353297,0.08331290301496652,WS,4,2004
modularity,snowball,0.3,0.62149890625,0.8140340280938737,0.30979107141880385,0.032412464929932466,0.31148206338992385,WS,4,2004
clustering,degree_weighted,0.05,0.4825301701624653,0.3446838651544534,-0.2856733689589419,0.788832071513334,0.8389668114892087,WS,4,2004
assortativity,degree_weighted,0.05,-0.016534231159137876,0.20671688569836358,13.501541932428687,27.06583008019042,30.246500499774694,WS,4,2004
avg_path,degree_weighted,0.05,4.261195244055068,1.3482619047619047,-0.6835952095276275,0.06278373552525375,0.686472292183469,WS,4,2004
modularity,degree_weighted,0.05,0.62149890625,0.7883820105650519,0.268516700705539,0.10788278833148104,0.28937849708636465,WS,4,2004
clustering,degree_weighted,0.1,0.4825301701624653,0.46289743762432045,-0.04068697268102831,0.30767043270985556,0.3103490372303683,WS,4,2004
assortativity,degree_weighted,0.1,-0.016534231159137876,0.4033480039236567,25.393188098900858,12.807835617732614,28.4403701635021,WS,4,2004
avg_path,degree_weighted,0.1,4.261195244055068,2.253292359687096,-0.4712063865092489,0.1336268506655148,0.48978729455334735,WS,4,2004
modularity,degree_weighted,0.1,0.62149890625,0.896449763022965,0.4423988708734659,0.042247024318186874,0.44441148951603293,WS,4,2004
clustering,degree_weighted,0.2,0.4825301701624653,0.4711800057215159,-0.023522137310068185,0.1068994025950989,0.1094567184727495,WS,4,2004
assortativity,degree_weighted,0.2,-0.016534231159137876,0.4172860224485834,26.23611665495096,6.364976061916418,26.997161654532576,WS,4,2004
avg_path,degree_weighted,0.2,4.261195244055068,6.1610385479803975,0.44584740882935425,0.4061683696969819,0.6031191063978603,WS,4,2004
modularity,degree_weighted,0.2,0.62149890625,0.9055347524648845,0.45701671610651895,0.026747061748527777,0.45779873756156875,WS,4,2004
clustering,degree_weighted,0.3,0.4825301701624653,0.47845784503150923,-0.008439506881151202,0.065160808526845,0.0657050701564891,WS,4,2004
assortativity,degree_weighted,0.3,-0.016534231159137876,0.43248729897420046,27.155443175355625,4.928231005515827,27.599013657985967,WS,4,2004
avg_path,degree_weighted,0.3,4.261195244055068,9.85164257110781,1.3119431743731949,0.38380243017281745,1.3669305754832524,WS,4,2004
modularity,degree_weighted,0.3,0.62149890625,0.8762882395560821,0.4099587638611685,0.02170196406860891,0.41053277982520775,WS,4,2004
clustering,edge_uniform,0.05,0.4825301701624653,0.4810463163923344,-0.003075145942657504,0.43427259201082735,0.4342834796470747,WS,4,2004
assortativity,edge_uniform,0.05,-0.016534231159137876,0.5975437119058372,37.1375481331337,10.821359937170913,38.68202828485897,WS,4,2004
avg_path,edge_uniform,0.05,4.261195244055068,1.9838224494803445,-0.5344444761848177,0.12713296783419017,0.5493575244181091,WS,4,2004
modularity,edge_uniform,0.05,0.62149890625,0.8741739364397053,0.40655682752117106,0.06215752694477531,0.41128094067190824,WS,4,2004
clustering,edge_uniform,0.1,0.4825301701624653,0.5444050477892304,0.12822980452419724,0.17959332483944832,0.22067316351382973,WS,4,2004
assortativity,edge_uniform,0.1,-0.016534231159137876,0.5763611185018321,35.85648993684118,6.595222347540895,36.45798716885363,WS,4,2004
avg_path,edge_uniform,0.1,4.261195244055068,3.108272939150109,-0.2705630623122411,0.21355170182207842,0.3446863792476917,WS,4,2004
modularity,edge_uniform,0.1,0.62149890625,0.8997874367783757,0.447769223663299,0.031197675833448377,0.44885473444917834,WS,4,2004
clustering,edge_uniform,0.2,0.4825301701624653,0.5193677748781218,0.07634243546018697,0.09294830094577872,0.12028114607327227,WS,4,2004
assortativity,edge_uniform,0.2,-0.016534231159137876,0.5268139938938865,32.860032002198736,5.672337629601484,33.346021012554374,WS,4,2004
avg_path,edge_uniform,0.2,4.261195244055068,8.22839880849895,0.9310070077102537,0.45421532189363156,1.0358984540236247,WS,4,2004
modularity,edge_uniform,0.2,0.62149890625,0.885177358466524,0.42426145131300885,0.028804989570244126,0.42523817619583787,WS,4,2004
clustering,edge_uniform,0.3,0.4825301701624653,0.505859113985939,0.04834701935549357,0.05935387736693225,0.0765527075879704,WS,4,2004
assortativity,edge_uniform,0.3,-0.016534231159137876,0.49790676844829823,31.111811782754554,4.634372015415559,31.455082838594016,WS,4,2004
avg_path,edge_uniform,0.3,4.261195244055068,8.331060248861371,0.9550991720891292,0.21012446212622057,0.9779400380949609,WS,4,2004
modularity,edge_uniform,0.3,0.62149890625,0.8640704714135429,0.39030024417408,0.021101467696008225,0.39087025026378275,WS,4,2004
clustering,random_node,0.05,0.021795131552288054,0.011982582321159613,-0.4501968254131943,3.585873546960846,3.6140235578100035,BA,0,3000
assortativity,random_node,0.05,-0.10780366755913846,-0.3103348622999993,-1.8786866962857447,2.115038934373484,2.8289314938182524,BA,0,3000
avg_path,random_node,0.05,3.3341677096370463,1.4737660207357177,-0.5579806695216241,0.12460663632872647,0.5717247951391993,BA,0,3000
modularity,random_node,0.05,0.38234152503786595,0.621604807029124,0.6257825544452902,0.39244131056558523,0.7386568808902457,BA,0,3000
clustering,random_node,0.1,0.021795131552288054,0.008528829760084896,-0.6086539604689862,1.0534253157268672,1.2166201294606431,BA,0,3000
assortativity,random_node,0.1,-0.10780366755913846,-0.15646792252579933,-0.4514113912550687,1.701684654108987,1.7605405153488685,BA,0,3000
avg_path,random_node,0.1,3.3341677096370463,2.4896359415566125,-0.25329605116843906,0.22783124863625767,0.3406845570211259,BA,0,3000
modularity,random_node,0.1,0.38234152503786595,0.7849431440357105,1.052986766141099,0.22184486820015048,1.0761023535031562,BA,0,3000
